time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.228463,-0.0311,-0.1443,-0.0767,0.166
3.236250,-0.0377,-0.1524,-0.0838,0.178
3.245895,-0.0273,-0.1420,-0.0845,0.168
3.255447,-0.0268,-0.1457,-0.0702,0.164
3.266317,-0.0121,-0.1690,-0.0648,0.181
3.277857,0.0050,-0.1640,-0.0649,0.176
3.285023,0.0154,-0.1632,-0.0546,0.173
3.295097,0.0102,-0.1582,-0.0527,0.167
3.305193,0.0099,-0.1465,-0.0800,0.167
3.323911,0.0048,-0.1206,-0.0847,0.147
3.332111,-0.0094,-0.1155,-0.0920,0.148
3.339617,-0.0161,-0.1257,-0.0847,0.152
3.348897,-0.0159,-0.1388,-0.0486,0.148
3.359118,-0.0133,-0.1304,-0.0323,0.135
3.367033,-0.0072,-0.1583,-0.0342,0.162
3.374636,0.0047,-0.1581,-0.0317,0.161
3.384645,0.0063,-0.1263,-0.0477,0.135
3.393744,0.0111,-0.1263,-0.0498,0.136
3.410500,0.0160,-0.1163,-0.0840,0.144
3.418064,0.0215,-0.1021,-0.1126,0.153
3.426104,0.0309,-0.0854,-0.1138,0.146
3.434388,0.0217,-0.0774,-0.1330,0.155
3.446764,0.0107,-0.0777,-0.1096,0.135
3.457871,0.0373,-0.0968,-0.1080,0.150
3.463417,0.0416,-0.1260,-0.0936,0.162
3.473378,0.0340,-0.1324,-0.1073,0.174
3.489043,0.0287,-0.1587,-0.1000,0.190
3.496721,0.0257,-0.1488,-0.0889,0.175
3.511135,0.0304,-0.1630,-0.0858,0.187
3.515342,0.0341,-0.1958,-0.0615,0.208
3.526273,0.0459,-0.2067,-0.0733,0.224
3.535137,0.0197,-0.2000,-0.0602,0.210
3.542616,-0.0062,-0.1978,-0.0704,0.210
3.553819,-0.0246,-0.2084,-0.0656,0.220
3.562521,-0.0371,-0.1981,-0.0724,0.214
3.572371,-0.0466,-0.1951,-0.0876,0.219
3.582020,-0.0598,-0.1664,-0.0843,0.196
3.594354,-0.0501,-0.1518,-0.0507,0.168
3.611939,-0.0347,-0.1380,-0.0546,0.152
3.612652,-0.0204,-0.1210,-0.0427,0.130
3.621583,-0.0181,-0.1261,-0.0464,0.136
3.632987,0.0019,-0.1168,-0.0471,0.126
3.641668,0.0195,-0.1257,-0.0660,0.143
3.651923,0.0351,-0.1359,-0.0918,0.168
3.661631,0.0374,-0.1602,-0.0963,0.191
3.672677,0.0494,-0.1555,-0.0956,0.189
3.681417,0.0321,-0.1676,-0.0885,0.192
3.691726,0.0236,-0.1797,-0.0933,0.204
3.707798,0.0183,-0.1778,-0.1238,0.217
3.725933,0.0080,-0.1848,-0.1170,0.219
3.726602,0.0157,-0.1775,-0.1195,0.215
3.734038,0.0154,-0.1671,-0.1134,0.203
3.741555,0.0039,-0.1542,-0.1103,0.190
3.750776,0.0107,-0.1453,-0.0812,0.167
3.760883,0.0010,-0.1330,-0.0848,0.158
3.770944,0.0010,-0.1010,-0.0626,0.119
3.782178,0.0058,-0.0974,-0.0859,0.130
3.793472,-0.0079,-0.1336,-0.0855,0.159
